date,case,day_total,events,conflict,threat_coerce,sanction,military_pair,military_geo,keyword_articles,tone_num,tone_den
20250915,north_korea,121690,46,24,7,0,9,23,32,-3345.6916106563117,895.0
20250915,russia_ukraine_2022,121690,429,217,54,0,130,347,150,-9751.2335480796,2579.0
20250915,south_china_sea_ph,121690,22,19,2,0,2,70,10,-250.1150042378602,79.0
20250915,taiwan_strait,121690,457,117,19,2,30,22,50,-18762.593930498864,9833.0
20250915,thailand_cambodia_2025,121690,44,4,0,0,0,42,18,-194.6641196645384,238.0
20250915,us_china_chips_2022,121690,465,101,44,0,49,275,40,-8349.753524516902,7945.0
20250915,us_china_tariffs_2025,121690,889,209,63,2,77,6412,117,-26547.274620710938,17573.0
20250916,china_japan_2025,136471,48,4,0,0,3,346,1,-1870.6419537913143,596.0
20250916,china_japan_seafood_2023,136471,48,4,0,0,3,346,16,-1870.6419537913143,596.0
20250916,india_pakistan_2025,136471,19,12,0,0,8,840,267,-122.61723804916116,61.0
20250916,israel_iran_2025,136471,50,24,8,0,8,1336,107,-789.7956747579641,181.0
20250916,north_korea,136471,27,8,1,0,0,12,21,-352.151764014101,145.0
20250916,russia_ukraine_2022,136471,401,154,36,2,94,281,144,-12632.083652591948,3124.0
20250916,south_china_sea_ph,136471,145,116,7,0,44,153,38,-14562.22934658522,2921.0
20250916,taiwan_strait,136471,311,55,17,0,10,29,52,-2495.9444419601186,2238.0
20250916,thailand_cambodia_2025,136471,54,15,2,0,6,59,20,-360.9104170858164,256.0
20250916,us_china_chips_2022,136471,338,81,31,0,38,267,31,-1947.5192245712758,2363.0
20250916,us_china_tariffs_2025,136471,620,127,45,0,46,8100,136,-4154.1251906693815,4473.0
20250917,china_japan_2025,136649,63,8,3,0,3,387,0,-645.3345313141917,527.0
20250917,china_japan_seafood_2023,136649,63,8,3,0,3,387,13,-645.3345313141917,527.0
20250917,india_pakistan_2025,136649,46,10,3,0,4,883,266,-476.8065618660194,206.0
20250917,israel_iran_2025,136649,91,39,4,0,18,1206,152,-2531.409486019456,564.0
20250917,north_korea,136649,25,4,0,0,0,4,4,-214.04304807482606,94.0
20250917,russia_ukraine_2022,136649,373,110,34,2,56,220,126,-4861.924905306381,1822.0
20250917,south_china_sea_ph,136649,128,90,9,0,33,100,20,-2407.6655498652126,678.0
20250917,taiwan_strait,136649,319,85,33,2,35,42,77,-5215.35092621253,3294.0
20250917,thailand_cambodia_2025,136649,141,69,26,0,40,112,29,-14527.850653659862,1539.0
20250917,us_china_chips_2022,136649,303,91,38,1,40,304,84,-3499.349712696837,2145.0
20250917,us_china_tariffs_2025,136649,603,166,69,3,66,8040,148,-8738.668637834684,5324.0
20250918,china_japan_2025,136307,82,16,5,0,3,331,2,-7584.202350288168,1383.0
20250918,china_japan_seafood_2023,136307,82,16,5,0,3,331,7,-7584.202350288168,1383.0
20250918,india_pakistan_2025,136307,64,23,3,0,15,1109,349,12.759366339216626,380.0
20250918,israel_iran_2025,136307,108,49,14,0,20,1527,111,-4263.513643999394,848.0
20250918,north_korea,136307,20,10,1,0,7,11,18,-547.4901352334055,90.0
20250918,russia_ukraine_2022,136307,491,215,53,0,119,329,166,-16356.365084949697,3818.0
20250918,south_china_sea_ph,136307,14,12,2,0,2,103,7,-161.57109353037248,55.0
20250918,taiwan_strait,136307,256,90,36,0,32,28,84,-3383.8584776393673,1734.0
20250918,thailand_cambodia_2025,136307,238,143,26,0,63,146,48,-17759.851785348546,1878.0
20250918,us_china_chips_2022,136307,199,51,26,1,24,255,88,-1580.9785178906104,1267.0
20250918,us_china_tariffs_2025,136307,404,115,54,1,46,7747,118,-4298.309013941656,2733.0
20250919,china_japan_2025,131662,69,16,7,0,5,325,1,-1527.3620635636573,413.0
20250919,china_japan_seafood_2023,131662,69,16,7,0,5,325,8,-1527.3620635636573,413.0
20250919,india_pakistan_2025,131662,60,27,9,0,9,1022,382,-632.462546564793,178.0
20250919,israel_iran_2025,131662,122,81,18,0,16,1042,176,-7400.112114165748,1951.0
20250919,north_korea,131662,17,6,0,0,5,23,22,-28.6243208476025,39.0
20250919,russia_ukraine_2022,131662,357,145,27,2,81,252,156,-6460.330098707402,2551.0
20250919,south_china_sea_ph,131662,12,6,0,0,0,82,7,-7647.0107369760035,892.0
20250919,taiwan_strait,131662,378,92,22,0,25,29,90,-2099.9799287335363,6158.0
20250919,thailand_cambodia_2025,131662,128,62,11,0,24,125,24,-2316.6387624141207,420.0
20250919,us_china_chips_2022,131662,371,87,30,0,23,241,53,-900.7093339261057,5151.0
20250919,us_china_tariffs_2025,131662,702,167,52,0,48,7052,104,-2873.4804753661956,11072.0
20250920,china_japan_2025,80023,14,3,1,0,0,202,0,150.13778539275327,189.0
20250920,china_japan_seafood_2023,80023,14,3,1,0,0,202,5,150.13778539275327,189.0
20250920,india_pakistan_2025,80023,32,10,6,0,7,866,214,-451.14392250118635,122.0
20250920,israel_iran_2025,80023,43,30,6,0,17,838,95,-1078.504912611307,283.0
20250920,north_korea,80023,4,3,0,0,3,7,3,-80.29925187032421,14.0
20250920,russia_ukraine_2022,80023,407,236,58,3,161,359,155,-29895.93158760098,5642.0
20250920,south_china_sea_ph,80023,7,6,0,0,6,54,9,-154.98266731676836,44.0
20250920,taiwan_strait,80023,204,68,24,0,22,6,52,-4196.26862795317,4120.0
20250920,thailand_cambodia_2025,80023,70,35,2,0,13,48,14,-1057.956560969122,230.0
20250920,us_china_chips_2022,80023,153,42,23,0,20,164,21,-1403.9599133582442,2543.0
20250920,us_china_tariffs_2025,80023,340,103,45,0,42,4244,31,-5216.106523363114,6474.0
20250921,china_japan_2025,71464,35,3,0,0,0,217,1,-78.33741654408223,189.0
20250921,china_japan_seafood_2023,71464,35,3,0,0,0,217,3,-78.33741654408223,189.0
20250921,india_pakistan_2025,71464,19,16,1,0,7,750,182,-237.18059473968614,48.0
20250921,israel_iran_2025,71464,48,19,3,0,14,959,66,-1287.3078757737378,232.0
20250921,north_korea,71464,5,1,1,0,1,6,8,-51.6590801538864,16.0
20250921,russia_ukraine_2022,71464,208,109,30,0,72,182,67,-7229.864164400149,2189.0
20250921,south_china_sea_ph,71464,4,2,0,0,0,131,4,-31.147540983606604,20.0
20250921,taiwan_strait,71464,143,50,9,0,16,11,40,-2444.397789905192,2066.0
20250921,thailand_cambodia_2025,71464,50,22,5,0,11,41,13,-1368.05088143975,177.0
20250921,us_china_chips_2022,71464,131,41,20,0,12,175,13,-3543.1548598924956,2950.0
20250921,us_china_tariffs_2025,71464,244,75,27,0,28,3070,34,-5269.380482098096,4558.0
20250922,china_japan_2025,125017,31,3,0,0,1,325,2,310.7412679068561,436.0
20250922,china_japan_seafood_2023,125017,31,3,0,0,1,325,11,310.7412679068561,436.0
20250922,india_pakistan_2025,125017,10,1,0,0,1,947,241,-44.876146030096436,20.0
20250922,israel_iran_2025,125017,102,47,7,0,24,1229,128,-2742.2263458487855,752.0
20250922,north_korea,125017,98,20,2,0,3,17,56,-904.2896239010418,635.0
20250922,russia_ukraine_2022,125017,447,205,29,3,117,348,150,-13087.573910171846,3588.0
20250922,south_china_sea_ph,125017,17,8,2,0,4,260,9,-149.4744236443363,95.0
20250922,taiwan_strait,125017,260,66,20,0,21,33,71,-1394.6653190232369,1666.0
20250922,thailand_cambodia_2025,125017,57,31,2,0,5,58,14,-892.2901197291993,243.0
20250922,us_china_chips_2022,125017,264,56,39,0,18,286,41,-2174.945933893869,3528.0
20250922,us_china_tariffs_2025,125017,482,102,53,0,32,5649,110,-3086.626470406824,4970.0
20250923,china_japan_2025,137930,20,6,3,0,0,302,0,-152.8948838386452,125.0
20250923,china_japan_seafood_2023,137930,20,6,3,0,0,302,10,-152.8948838386452,125.0
20250923,india_pakistan_2025,137930,18,10,2,0,4,875,257,23.195831394304506,44.0
20250923,israel_iran_2025,137930,184,47,8,0,21,996,139,-5666.986416893838,1624.0
20250923,north_korea,137930,16,4,0,0,0,10,13,-100.20586890987056,106.0
20250923,russia_ukraine_2022,137930,631,218,46,0,137,375,250,-23033.73457147461,5808.0
20250923,south_china_sea_ph,137930,30,14,5,0,8,273,10,-745.2014079443858,221.0
20250923,taiwan_strait,137930,296,57,21,0,10,33,78,-3030.2132416340646,2264.0
20250923,thailand_cambodia_2025,137930,76,43,3,0,17,65,17,-1295.6639565317187,244.0
20250923,us_china_chips_2022,137930,289,68,39,0,23,244,41,-3526.4261148378437,2868.0
20250923,us_china_tariffs_2025,137930,547,112,52,0,31,6094,116,-6383.365544222992,4888.0
20250924,china_japan_2025,139970,38,13,5,0,3,344,0,-1877.933977733882,616.0
20250924,china_japan_seafood_2023,139970,38,13,5,0,3,344,12,-1877.933977733882,616.0
20250924,india_pakistan_2025,139970,43,15,4,0,7,1000,288,-446.4400827379572,116.0
20250924,israel_iran_2025,139970,253,98,21,0,40,1103,255,-9250.485415403964,2747.0
20250924,north_korea,139970,26,1,1,0,1,7,20,-41.636869532970564,82.0
20250924,russia_ukraine_2022,139970,832,327,55,0,160,398,428,-24610.9373558916,8238.0
20250924,south_china_sea_ph,139970,11,5,3,0,1,145,5,-157.5409194700123,34.0
20250924,taiwan_strait,139970,286,58,23,1,22,52,130,-4060.5057103950076,2268.0
20250924,thailand_cambodia_2025,139970,60,44,3,0,27,99,12,-1547.9293330178284,551.0
20250924,us_china_chips_2022,139970,258,53,19,0,20,280,51,-2207.331166458018,2182.0
20250924,us_china_tariffs_2025,139970,490,98,41,1,38,6561,106,-5017.317395236596,4112.0
20250925,china_japan_2025,142043,24,9,1,0,0,310,2,2.060960908349145,73.0
20250925,china_japan_seafood_2023,142043,24,9,1,0,0,310,9,2.060960908349145,73.0
20250925,india_pakistan_2025,142043,26,12,10,0,7,813,230,-118.42336855796032,95.0
20250925,israel_iran_2025,142043,167,68,19,0,33,1337,150,-4962.728953304121,1244.0
20250925,north_korea,142043,16,6,0,0,1,19,32,-1690.4082868475832,566.0
20250925,russia_ukraine_2022,142043,559,190,40,0,85,253,245,-13854.47178840142,4189.0
20250925,south_china_sea_ph,142043,53,6,0,0,0,107,7,-386.9335065472564,194.0
20250925,taiwan_strait,142043,300,48,9,0,17,47,87,-2639.943900011038,2079.0
20250925,thailand_cambodia_2025,142043,94,23,1,0,11,65,24,-2430.162387931574,634.0
20250925,us_china_chips_2022,142043,281,47,21,2,22,218,57,-1950.6380722273746,2629.0
20250925,us_china_tariffs_2025,142043,529,81,27,2,34,6804,110,-3512.97640042902,4343.0
20250926,china_japan_2025,132809,27,5,0,0,3,345,1,-193.53662549119505,122.0
20250926,china_japan_seafood_2023,132809,27,5,0,0,3,345,15,-193.53662549119505,122.0
20250926,india_pakistan_2025,132809,55,25,11,0,9,981,276,-535.8797931781745,205.0
20250926,israel_iran_2025,132809,207,95,22,0,31,1195,178,-4658.216369833185,1271.0
20250926,north_korea,132809,26,14,0,0,1,13,30,-414.13906336237005,116.0
20250926,russia_ukraine_2022,132809,490,196,49,0,91,233,154,-10679.51004385098,2310.0
20250926,south_china_sea_ph,132809,33,17,0,0,2,72,8,-463.1058529853254,145.0
20250926,taiwan_strait,132809,301,54,22,1,22,33,82,-2003.2559911882345,3108.0
20250926,thailand_cambodia_2025,132809,58,30,4,0,15,41,16,-656.8443766010205,198.0
20250926,us_china_chips_2022,132809,251,46,31,1,14,270,41,-518.169212427731,1739.0
20250926,us_china_tariffs_2025,132809,512,90,47,2,31,6654,340,-2103.1588878294174,4579.0
20250927,china_japan_2025,84609,40,5,5,0,4,161,0,-551.2837388312669,243.0
20250927,china_japan_seafood_2023,84609,40,5,5,0,4,161,6,-551.2837388312669,243.0
20250927,india_pakistan_2025,84609,49,31,4,0,19,1090,337,-1306.1587427359448,214.0
20250927,israel_iran_2025,84609,173,92,30,0,35,994,215,-10282.625188534417,2495.0
20250927,north_korea,84609,15,3,2,0,0,3,20,11.31149768294468,78.0
20250927,russia_ukraine_2022,84609,306,142,26,0,74,186,111,-10494.809853193687,2660.0
20250927,south_china_sea_ph,84609,5,3,0,0,0,57,1,-11.167185654461461,22.0
20250927,taiwan_strait,84609,137,29,10,0,6,18,40,-545.587574102648,585.0
20250927,thailand_cambodia_2025,84609,65,30,0,0,17,55,18,-1289.0340992059735,266.0
20250927,us_china_chips_2022,84609,107,33,21,1,11,121,17,-850.477651524366,529.0
20250927,us_china_tariffs_2025,84609,218,52,28,1,16,4383,84,-1182.2371612192862,1019.0
20250928,china_japan_2025,68387,23,4,4,0,3,173,0,-50.215966194401574,298.0
20250928,china_japan_seafood_2023,68387,23,4,4,0,3,173,6,-50.215966194401574,298.0
20250928,india_pakistan_2025,68387,21,11,2,0,5,687,207,-270.1863140291432,42.0
20250928,israel_iran_2025,68387,150,80,18,0,46,832,203,-9090.301578230496,1838.0
20250928,north_korea,68387,13,6,1,0,1,3,9,-62.2025702406936,68.0
20250928,russia_ukraine_2022,68387,339,192,21,0,135,282,140,-29240.28868570517,5037.0
20250928,south_china_sea_ph,68387,15,4,0,0,0,58,4,-13.273549497075699,35.0
20250928,taiwan_strait,68387,104,27,11,0,17,9,37,-424.7827880035099,624.0
20250928,thailand_cambodia_2025,68387,40,30,0,0,13,44,12,-563.7148726024154,146.0
20250928,us_china_chips_2022,68387,70,14,6,0,7,144,16,0.26099108267853666,362.0
20250928,us_china_tariffs_2025,68387,139,29,14,0,16,3395,52,-239.11882525172604,849.0
20250929,china_japan_2025,119195,35,4,0,0,1,321,2,90.84610899205211,307.0
20250929,china_japan_seafood_2023,119195,35,4,0,0,1,321,13,90.84610899205211,307.0
20250929,india_pakistan_2025,119195,36,17,4,0,6,852,223,-298.76150137981944,74.0
20250929,israel_iran_2025,119195,188,117,11,0,47,1120,167,-11374.893507671257,1757.0
20250929,north_korea,119195,34,5,2,0,1,17,38,215.9001592986335,273.0
20250929,russia_ukraine_2022,119195,402,187,45,0,113,301,182,-9873.530557901518,2625.0
20250929,south_china_sea_ph,119195,8,4,2,0,2,52,4,-56.649042014895855,27.0
20250929,taiwan_strait,119195,209,52,20,2,19,32,58,-1131.2253229138937,1051.0
20250929,thailand_cambodia_2025,119195,48,24,3,0,10,54,18,-1250.0697637701749,294.0
20250929,us_china_chips_2022,119195,184,50,21,0,26,262,51,-1090.8816648186557,833.0
20250929,us_china_tariffs_2025,119195,340,89,38,2,39,6473,107,-1920.2614497976665,1633.0
20250930,china_japan_2025,132923,28,1,0,0,1,423,1,184.30471332599086,367.0
20250930,china_japan_seafood_2023,132923,28,1,0,0,1,423,10,184.30471332599086,367.0
20250930,india_pakistan_2025,132923,18,7,0,0,2,1003,267,-223.8321082139389,39.0
20250930,israel_iran_2025,132923,191,68,31,0,45,1167,174,-21813.689660288102,4106.0
20250930,north_korea,132923,39,1,0,0,1,25,32,-0.7710100413950803,85.0
20250930,russia_ukraine_2022,132923,446,241,36,0,145,392,188,-10021.452959261522,2823.0
20250930,south_china_sea_ph,132923,8,6,0,0,3,59,9,-62.97223656999985,28.0
20250930,taiwan_strait,132923,183,64,12,0,18,19,56,-908.7141958697323,1035.0
20250930,thailand_cambodia_2025,132923,104,69,8,0,37,129,32,-2652.009600477273,671.0
20250930,us_china_chips_2022,132923,146,50,19,1,12,365,56,-423.8617769602937,745.0
20250930,us_china_tariffs_2025,132923,283,98,30,1,22,6970,131,-964.7924048054764,1555.0
20251001,china_japan_2025,131214,29,4,0,0,4,317,0,-450.6671385091998,258.0
20251001,china_japan_seafood_2023,131214,29,4,0,0,4,317,7,-450.6671385091998,258.0
20251001,india_pakistan_2025,131214,16,14,1,0,7,923,238,-660.0651418717448,140.0
20251001,israel_iran_2025,131214,68,27,6,0,22,1215,90,-1785.790024419908,399.0
20251001,north_korea,131214,34,2,0,0,0,18,18,-14.184865541992249,104.0
20251001,russia_ukraine_2022,131214,414,189,29,0,92,256,164,-9506.715814561467,4562.0
20251001,south_china_sea_ph,131214,12,7,2,0,6,80,11,-254.658264890167,90.0
20251001,taiwan_strait,131214,231,71,19,0,31,32,92,326.92170620905347,2508.0
20251001,thailand_cambodia_2025,131214,92,35,10,0,20,82,26,-1627.5438276874422,374.0
20251001,us_china_chips_2022,131214,210,33,10,0,15,244,90,-1353.2370765601472,1158.0
20251001,us_china_tariffs_2025,131214,407,85,24,0,35,6371,106,635.4218910612931,3296.0
20251002,china_japan_2025,130029,13,0,0,0,0,207,2,8.916997462705766,36.0
20251002,china_japan_seafood_2023,130029,13,0,0,0,0,207,7,8.916997462705766,36.0
20251002,india_pakistan_2025,130029,62,24,14,0,16,1024,335,-769.1897725863046,373.0
20251002,israel_iran_2025,130029,98,44,21,0,18,1495,97,-1229.6917874099017,467.0
20251002,north_korea,130029,67,13,3,0,3,19,19,-203.93836311421927,213.0
20251002,russia_ukraine_2022,130029,531,205,61,0,96,245,214,-18868.814135074455,4054.0
20251002,south_china_sea_ph,130029,8,3,0,0,1,68,4,-52.864325387668515,122.0
20251002,taiwan_strait,130029,178,60,15,0,18,20,77,-1422.1816474021302,1760.0
20251002,thailand_cambodia_2025,130029,41,11,0,0,2,77,24,-408.60919908154295,172.0
20251002,us_china_chips_2022,130029,156,46,23,2,23,165,49,-347.54849267776956,958.0
20251002,us_china_tariffs_2025,130029,299,86,34,2,37,5873,94,-862.5352658114605,2459.0
20251003,china_japan_2025,126903,7,3,3,0,0,239,1,-9.00809746729854,20.0
20251003,china_japan_seafood_2023,126903,7,3,3,0,0,239,5,-9.00809746729854,20.0
20251003,india_pakistan_2025,126903,68,29,17,0,12,1019,344,-904.2868796788304,232.0
20251003,israel_iran_2025,126903,58,26,8,0,14,1343,85,-3687.4282734677195,459.0
20251003,north_korea,126903,9,1,0,0,0,13,16,-39.17518669299456,30.0
20251003,russia_ukraine_2022,126903,532,240,70,0,113,252,179,-13928.416203517556,3013.0
20251003,south_china_sea_ph,126903,9,5,0,0,1,33,6,-18.413704540154537,37.0
20251003,taiwan_strait,126903,133,27,6,0,11,27,58,-720.0705735832895,739.0
20251003,thailand_cambodia_2025,126903,86,58,23,1,49,180,42,-7082.0066680032405,1052.0
20251003,us_china_chips_2022,126903,176,53,11,0,13,179,49,-862.3096333938478,680.0
20251003,us_china_tariffs_2025,126903,288,78,16,0,23,6167,96,-1484.8237308956052,1326.0
20251004,china_japan_2025,77451,23,2,0,0,0,168,45,-131.04243146331228,67.0
20251004,china_japan_seafood_2023,77451,23,2,0,0,0,168,6,-131.04243146331228,67.0
20251004,india_pakistan_2025,77451,42,19,4,0,7,735,241,-1092.1248366248285,163.0
20251004,israel_iran_2025,77451,63,34,9,0,19,1135,61,-2354.465369583221,421.0
20251004,north_korea,77451,8,0,0,0,0,10,4,-73.94781888904475,33.0
20251004,russia_ukraine_2022,77451,257,175,27,0,127,286,109,-14299.514217545206,2452.0
20251004,south_china_sea_ph,77451,6,0,0,0,0,34,1,40.29885243179445,13.0
20251004,taiwan_strait,77451,119,28,11,0,7,12,31,-453.94503954531564,512.0
20251004,thailand_cambodia_2025,77451,14,6,6,0,6,44,10,112.433668765453,153.0
20251004,us_china_chips_2022,77451,76,6,3,0,3,119,27,-1746.9417411989098,800.0
20251004,us_china_tariffs_2025,77451,159,25,11,0,8,3663,41,-1959.5490491255466,1119.0
20251005,china_japan_2025,67112,29,9,0,0,3,133,11,-367.4820314564501,218.0
20251005,china_japan_seafood_2023,67112,29,9,0,0,3,133,4,-367.4820314564501,218.0
20251005,india_pakistan_2025,67112,21,18,3,1,7,619,203,-545.6452681872177,64.0
20251005,israel_iran_2025,67112,46,31,9,0,16,1044,52,-1737.9522952517016,300.0
20251005,north_korea,67112,18,7,1,0,1,8,18,-84.50265144694177,72.0
20251005,russia_ukraine_2022,67112,259,180,30,0,131,300,138,-28448.890599621795,3874.0
20251005,south_china_sea_ph,67112,0,0,0,0,0,50,4,0.0,0.0
20251005,taiwan_strait,67112,104,20,5,0,7,14,28,119.1709687518085,562.0
20251005,thailand_cambodia_2025,67112,30,20,12,0,9,51,9,-564.2120338718795,126.0
20251005,us_china_chips_2022,67112,62,7,2,0,2,102,19,-61.339814011562524,356.0
20251005,us_china_tariffs_2025,67112,119,18,5,0,7,3308,37,70.5170044198941,774.0
20251006,china_japan_2025,116101,15,6,1,0,0,226,20,-101.44459147748515,97.0
20251006,china_japan_seafood_2023,116101,15,6,1,0,0,226,6,-101.44459147748515,97.0
20251006,india_pakistan_2025,116101,23,6,0,0,1,817,229,-82.21794927626064,118.0
20251006,israel_iran_2025,116101,59,38,6,0,20,1584,90,-764.2212438248542,216.0
20251006,north_korea,116101,40,16,3,0,9,14,41,-236.7960986117941,176.0
20251006,russia_ukraine_2022,116101,328,189,37,0,116,282,124,-10267.612619346646,1643.0
20251006,south_china_sea_ph,116101,13,7,1,0,7,48,6,-157.64839709733675,120.0
20251006,taiwan_strait,116101,182,47,16,0,15,29,39,-1730.3916413587103,1333.0
20251006,thailand_cambodia_2025,116101,49,15,5,0,9,100,15,-674.4186318986908,230.0
20251006,us_china_chips_2022,116101,135,37,11,0,9,153,75,-954.4356173130222,796.0
20251006,us_china_tariffs_2025,116101,288,76,21,0,22,5932,112,-2270.646481847869,1973.0
20251007,china_japan_2025,138115,19,7,2,0,0,270,4,247.8705351747799,131.0
20251007,china_japan_seafood_2023,138115,19,7,2,0,0,270,3,247.8705351747799,131.0
20251007,india_pakistan_2025,138115,62,32,4,0,14,1089,259,-1145.6986737180703,272.0
20251007,israel_iran_2025,138115,185,107,18,0,48,2222,97,-23244.551716942242,2946.0
20251007,north_korea,138115,35,16,12,0,0,17,44,-180.89071600138791,160.0
20251007,russia_ukraine_2022,138115,469,232,47,0,113,319,140,-6687.229565506379,2173.0
20251007,south_china_sea_ph,138115,9,6,1,0,3,33,4,-103.04775345993745,51.0
20251007,taiwan_strait,138115,149,42,10,0,15,12,58,96.99962332125682,954.0
20251007,thailand_cambodia_2025,138115,54,25,8,0,12,83,17,-18.52258365679156,203.0
20251007,us_china_chips_2022,138115,132,18,3,0,5,190,50,-1032.8144713979837,694.0
20251007,us_china_tariffs_2025,138115,248,51,11,0,15,6557,171,-1479.9067926552,1211.0
20251008,china_japan_2025,132425,25,10,3,0,5,333,5,-120.10152249277067,78.0
20251008,china_japan_seafood_2023,132425,25,10,3,0,5,333,19,-120.10152249277067,78.0
20251008,india_pakistan_2025,132425,30,25,12,0,12,1055,286,-189.39818043544622,63.0
20251008,israel_iran_2025,132425,87,57,8,0,34,1502,115,-3096.4100466598325,535.0
20251008,north_korea,132425,13,2,1,0,2,6,25,-1178.0696274598781,236.0
20251008,russia_ukraine_2022,132425,466,200,41,0,115,243,121,-19604.026051516525,4468.0
20251008,south_china_sea_ph,132425,8,6,1,0,4,67,6,-331.014179873411,40.0
20251008,taiwan_strait,132425,144,36,10,0,13,38,64,-2212.4915932303206,708.0
20251008,thailand_cambodia_2025,132425,31,15,5,0,10,83,16,114.37580479937361,123.0
20251008,us_china_chips_2022,132425,111,27,9,0,12,237,46,-1419.6761408892,513.0
20251008,us_china_tariffs_2025,132425,217,51,19,0,25,7095,151,-2676.3020830322084,869.0
20251009,china_japan_2025,137843,30,5,4,0,3,320,8,614.5820316274777,345.0
20251009,china_japan_seafood_2023,137843,30,5,4,0,3,320,10,614.5820316274777,345.0
20251009,india_pakistan_2025,137843,25,11,0,0,5,940,225,-632.8477316442813,135.0
20251009,israel_iran_2025,137843,105,45,5,0,19,1510,86,-1367.0752996788358,606.0
20251009,north_korea,137843,37,12,9,0,2,14,38,341.2364471682682,239.0
20251009,russia_ukraine_2022,137843,438,225,61,0,102,243,135,-12481.118247265571,3270.0
20251009,south_china_sea_ph,137843,12,4,0,0,2,40,9,-31.767776912505582,49.0
20251009,taiwan_strait,137843,249,84,31,0,27,44,76,-1919.7248734781215,1596.0
20251009,thailand_cambodia_2025,137843,108,34,0,0,19,127,23,-127.66413270524076,494.0
20251009,us_china_chips_2022,137843,159,30,7,0,8,215,84,-853.9826730650883,1109.0
20251009,us_china_tariffs_2025,137843,331,75,27,0,24,7155,125,-887.7777435872144,2052.0
20251010,china_japan_2025,133130,44,4,0,0,2,293,4,190.38548757978143,446.0
20251010,china_japan_seafood_2023,133130,44,4,0,0,2,293,10,190.38548757978143,446.0
20251010,india_pakistan_2025,133130,45,25,9,0,9,1046,290,-3690.899518425673,795.0
20251010,israel_iran_2025,133130,114,62,16,0,33,1367,105,-2432.952265223751,811.0
20251010,north_korea,133130,38,13,6,0,3,17,47,1207.5183172828922,408.0
20251010,russia_ukraine_2022,133130,508,246,71,0,134,271,161,-24481.36797105163,5503.0
20251010,south_china_sea_ph,133130,9,5,0,0,2,94,7,-64.27354343884518,24.0
20251010,taiwan_strait,133130,291,101,52,0,36,28,82,-7201.671993236366,3675.0
20251010,thailand_cambodia_2025,133130,62,16,0,0,11,134,23,-197.4303022797339,257.0
20251010,us_china_chips_2022,133130,224,72,30,0,23,209,82,-3327.138228394391,1637.0
20251010,us_china_tariffs_2025,133130,449,140,68,0,56,6858,158,-9390.005847961693,4866.0
20251011,china_japan_2025,82055,20,2,0,0,0,213,5,-242.3498515919955,84.0
20251011,china_japan_seafood_2023,82055,20,2,0,0,0,213,6,-242.3498515919955,84.0
20251011,india_pakistan_2025,82055,66,33,16,0,22,1160,266,-818.2404890565944,292.0
20251011,israel_iran_2025,82055,81,47,12,0,36,971,74,-1319.4222071441661,528.0
20251011,north_korea,82055,66,20,17,0,9,22,94,2377.890573910394,957.0
20251011,russia_ukraine_2022,82055,349,176,37,0,98,193,110,-16655.5590144253,4669.0
20251011,south_china_sea_ph,82055,0,0,0,0,0,45,2,0.0,0.0
20251011,taiwan_strait,82055,219,65,20,0,23,24,46,-10301.358981137579,2347.0
20251011,thailand_cambodia_2025,82055,108,21,1,0,9,56,25,-908.4718172214468,345.0
20251011,us_china_chips_2022,82055,157,45,23,0,11,144,41,-3896.3427230213956,1293.0
20251011,us_china_tariffs_2025,82055,321,91,43,0,28,3873,127,-10150.15434646776,2911.0
20251012,china_japan_2025,71720,4,0,0,0,0,221,0,-43.351959689094144,29.0
20251012,china_japan_seafood_2023,71720,4,0,0,0,0,221,5,-43.351959689094144,29.0
20251012,india_pakistan_2025,71720,42,16,6,0,7,1087,360,-539.5978431062111,210.0
20251012,israel_iran_2025,71720,36,8,0,0,3,1098,56,-145.7777463526948,202.0
20251012,north_korea,71720,8,6,0,0,0,7,19,43.12703658806576,23.0
20251012,russia_ukraine_2022,71720,266,129,42,0,64,128,115,-13992.480411080669,3851.0
20251012,south_china_sea_ph,71720,115,96,6,0,35,91,26,-12509.921923476362,2021.0
20251012,taiwan_strait,71720,171,63,24,0,19,20,37,-15543.630109865295,3382.0
20251012,thailand_cambodia_2025,71720,28,7,2,0,3,49,73,-521.1689338342493,128.0
20251012,us_china_chips_2022,71720,201,54,20,0,6,185,39,-14811.179459245333,3297.0
20251012,us_china_tariffs_2025,71720,357,115,44,0,23,2822,104,-30586.68487725393,6480.0
20251013,china_japan_2025,123656,16,1,1,0,1,416,2,-9.090150518723462,69.0
20251013,china_japan_seafood_2023,123656,16,1,1,0,1,416,8,-9.090150518723462,69.0
20251013,india_pakistan_2025,123656,41,20,9,0,15,1349,334,-768.6449052798007,170.0
20251013,israel_iran_2025,123656,175,52,12,0,34,1957,103,-4188.467370407543,1619.0
20251013,north_korea,123656,19,6,3,0,3,30,18,-49.83270087316325,42.0
20251013,russia_ukraine_2022,123656,578,226,112,0,77,212,185,-31148.385161384445,10327.0
20251013,south_china_sea_ph,123656,59,33,2,0,15,82,13,-1935.7770657002904,421.0
20251013,taiwan_strait,123656,270,95,26,0,30,9,44,-6117.859713033178,2105.0
20251013,thailand_cambodia_2025,123656,46,13,5,0,8,59,47,-762.832638506212,485.0
20251013,us_china_chips_2022,123656,284,91,38,0,22,347,67,-7273.235458406161,2635.0
