date,case,day_total,events,conflict,threat_coerce,sanction,military_pair,military_geo,keyword_articles,tone_num,tone_den
20260309,russia_ukraine_2022,116756,267,125,29,0,56,203,106,-5027.850092715466,1504.0
20260309,south_china_sea_ph,116756,5,2,2,0,2,55,4,0.05571872595227845,12.0
20260309,taiwan_strait,116756,178,47,10,0,9,19,51,-1545.15026063119,996.0
20260309,thailand_cambodia_2025,116756,2,0,0,0,0,45,13,-14.65968586387432,4.0
20260309,us_china_chips_2022,116756,140,28,8,0,12,160,32,-569.8437515731607,646.0
20260309,us_china_tariffs_2025,116756,275,52,11,0,16,4942,55,-1243.478889055637,1332.0
20260310,china_japan_2025,126772,7,1,0,0,0,272,1,-163.80393716444604,36.0
20260310,china_japan_seafood_2023,126772,7,1,0,0,0,272,23,-163.80393716444604,36.0
20260310,india_pakistan_2025,126772,7,2,2,0,2,726,242,-213.80935830294328,45.0
20260310,israel_iran_2025,126772,1912,1052,183,0,619,3441,2280,-78228.81526274123,19894.0
20260310,north_korea,126772,88,49,9,0,9,20,38,-2292.2406837703447,488.0
20260310,russia_ukraine_2022,126772,455,159,36,0,93,236,145,-11631.026738311455,3334.0
20260310,south_china_sea_ph,126772,20,11,5,0,3,42,1,224.4811508438039,124.0
20260310,taiwan_strait,126772,163,29,7,0,7,11,53,-3860.8895925405363,1823.0
20260310,thailand_cambodia_2025,126772,28,2,0,0,2,56,17,-320.8645890568092,102.0
20260310,us_china_chips_2022,126772,112,20,9,0,10,201,40,-348.03864155692315,499.0
20260310,us_china_tariffs_2025,126772,250,44,15,0,17,6100,52,-3633.863833522381,2055.0
20260311,china_japan_2025,131556,21,2,0,0,0,249,1,-912.2507398375415,246.0
20260311,china_japan_seafood_2023,131556,21,2,0,0,0,249,23,-912.2507398375415,246.0
20260311,india_pakistan_2025,131556,21,8,3,0,7,715,189,-404.73409408039936,84.0
20260311,israel_iran_2025,131556,2052,1186,188,4,713,3589,2316,-100795.25756741894,21987.0
20260311,north_korea,131556,70,55,7,0,13,46,43,-1172.4035656152819,358.0
20260311,russia_ukraine_2022,131556,374,159,18,0,81,259,134,-8309.502100353977,2356.0
20260311,south_china_sea_ph,131556,2,1,0,0,0,64,6,925.5471639080183,170.0
20260311,taiwan_strait,131556,175,50,14,0,21,25,39,-1101.576076209605,865.0
20260311,thailand_cambodia_2025,131556,13,3,0,0,0,121,24,-29.77509402236246,62.0
20260311,us_china_chips_2022,131556,113,26,6,0,13,180,44,-287.27683041416026,485.0
20260311,us_china_tariffs_2025,131556,247,69,20,0,29,6408,74,-974.0720259032427,974.0
20260312,china_japan_2025,135264,16,1,0,0,1,233,3,-162.00066452964774,74.0
20260312,china_japan_seafood_2023,135264,16,1,0,0,1,233,17,-162.00066452964774,74.0
20260312,india_pakistan_2025,135264,12,7,1,0,1,801,226,-77.1363187239463,118.0
20260312,israel_iran_2025,135264,2089,1168,216,4,636,3734,2374,-105129.75861658544,21883.0
20260312,north_korea,135264,28,13,2,0,2,26,53,-280.6332841992259,93.0
20260312,russia_ukraine_2022,135264,386,157,42,0,77,244,125,-13556.952658257454,2493.0
20260312,south_china_sea_ph,135264,18,6,2,0,0,64,10,-32.13387061801525,53.0
20260312,taiwan_strait,135264,176,36,10,0,17,14,56,-1617.9999711849875,1175.0
20260312,thailand_cambodia_2025,135264,21,18,0,0,6,122,23,-309.7081238156507,90.0
20260312,us_china_chips_2022,135264,156,23,5,0,9,165,39,-248.31940035997673,1076.0
20260312,us_china_tariffs_2025,135264,291,48,12,0,18,6570,115,-1277.0737216481252,1852.0
20260313,china_japan_2025,131018,15,3,3,0,0,274,0,-190.18187654285921,62.0
20260313,china_japan_seafood_2023,131018,15,3,3,0,0,274,16,-190.18187654285921,62.0
20260313,india_pakistan_2025,131018,13,11,0,0,0,797,293,-220.49909055807737,75.0
20260313,israel_iran_2025,131018,2157,1266,226,2,692,3724,2144,-131738.85491392732,29039.0
20260313,north_korea,131018,31,22,14,0,3,13,29,-1062.9489369516268,838.0
20260313,russia_ukraine_2022,131018,418,171,26,4,64,207,103,-10575.5955578561,2679.0
20260313,south_china_sea_ph,131018,2,0,0,0,0,72,6,31.08578344848455,12.0
20260313,taiwan_strait,131018,174,50,15,0,8,14,54,-1259.8120744588623,1203.0
20260313,thailand_cambodia_2025,131018,39,25,0,0,13,105,37,-449.7872723965822,118.0
20260313,us_china_chips_2022,131018,165,35,11,0,16,194,30,-1594.641137710509,1289.0
20260313,us_china_tariffs_2025,131018,321,78,23,0,24,7053,77,-2594.687627041344,2361.0
20260314,china_japan_2025,83832,7,2,0,0,0,288,3,-52.339128845978095,27.0
20260314,china_japan_seafood_2023,83832,7,2,0,0,0,288,4,-52.339128845978095,27.0
20260314,india_pakistan_2025,83832,15,7,0,0,1,693,208,-776.414719162244,127.0
20260314,israel_iran_2025,83832,1424,851,141,5,520,3070,1559,-52177.21512766853,13562.0
20260314,north_korea,83832,284,194,15,0,153,156,101,-16033.854958566808,5638.0
20260314,russia_ukraine_2022,83832,282,144,22,0,69,210,97,-26414.435185584964,5380.0
20260314,south_china_sea_ph,83832,5,3,1,0,0,78,5,-52.63307517018862,17.0
20260314,taiwan_strait,83832,120,35,16,0,18,23,31,-1264.3304140790824,749.0
20260314,thailand_cambodia_2025,83832,3,0,0,0,0,31,13,-31.437125748503018,7.0
20260314,us_china_chips_2022,83832,100,23,6,0,6,198,24,-2112.9836156565316,673.0
20260314,us_china_tariffs_2025,83832,197,51,18,0,23,4355,40,-3179.352360646036,1153.0
20260315,china_japan_2025,68671,15,5,0,0,0,224,4,-67.12106438272284,38.0
20260315,china_japan_seafood_2023,68671,15,5,0,0,0,224,2,-67.12106438272284,38.0
20260315,india_pakistan_2025,68671,9,5,0,0,3,732,161,-135.01712292115374,26.0
20260315,israel_iran_2025,68671,1345,740,145,0,404,2851,1292,-62014.92136410643,13852.0
20260315,north_korea,68671,79,42,6,0,26,83,50,-1786.6919352026964,715.0
20260315,russia_ukraine_2022,68671,270,110,20,1,59,170,91,-12347.75142984795,3173.0
20260315,south_china_sea_ph,68671,7,3,0,0,1,58,3,-123.41745240681415,33.0
20260315,taiwan_strait,68671,143,23,10,0,11,19,39,-586.1638661101639,1006.0
20260315,thailand_cambodia_2025,68671,0,0,0,0,0,12,8,0.0,0.0
20260315,us_china_chips_2022,68671,180,35,23,0,20,161,17,-1574.2068560782118,1617.0
20260315,us_china_tariffs_2025,68671,300,53,33,0,29,2649,23,-1897.106473708899,2397.0
20260316,china_japan_2025,118908,28,6,0,0,2,309,8,-629.6919043700857,1423.0
20260316,china_japan_seafood_2023,118908,28,6,0,0,2,309,7,-629.6919043700857,1423.0
20260316,india_pakistan_2025,118908,6,0,0,0,0,827,272,-85.4579214229206,16.0
20260316,israel_iran_2025,118908,1724,951,178,1,534,3193,1799,-65257.361264150604,17031.0
20260316,north_korea,118908,58,8,1,0,5,46,18,-303.6769840048175,165.0
20260316,russia_ukraine_2022,118908,360,165,41,1,74,269,138,-9298.449335289388,2212.0
20260316,south_china_sea_ph,118908,10,1,0,0,0,52,6,-139.7361423796957,47.0
20260316,taiwan_strait,118908,251,52,20,0,13,18,55,-8824.847656972464,3810.0
20260316,thailand_cambodia_2025,118908,8,4,0,0,4,48,18,-194.12403948152252,250.0
20260316,us_china_chips_2022,118908,310,40,10,0,20,232,43,-7678.893739628571,3206.0
20260316,us_china_tariffs_2025,118908,539,89,27,0,33,4874,78,-16311.27760390162,6864.0
20260317,china_japan_2025,133392,23,5,0,0,0,292,4,-74.98988060901401,90.0
20260317,china_japan_seafood_2023,133392,23,5,0,0,0,292,8,-74.98988060901401,90.0
20260317,india_pakistan_2025,133392,17,12,1,0,1,1183,451,-678.1643548906193,122.0
20260317,israel_iran_2025,133392,2194,1229,184,2,760,3783,2156,-137773.74446982978,31090.0
20260317,north_korea,133392,20,8,3,0,0,13,9,-69.65547329120874,77.0
20260317,russia_ukraine_2022,133392,354,145,33,0,77,280,204,-5743.177248436594,1665.0
20260317,south_china_sea_ph,133392,17,7,4,0,4,60,3,-100.503662724044,48.0
20260317,taiwan_strait,133392,289,47,10,0,16,17,66,-5921.030061810168,3930.0
20260317,thailand_cambodia_2025,133392,13,2,2,0,1,53,10,-99.20900711560257,56.0
20260317,us_china_chips_2022,133392,303,75,21,0,19,209,51,-6864.500818502847,3420.0
20260317,us_china_tariffs_2025,133392,551,115,31,0,34,5889,52,-12284.042652129454,6898.0
20260318,china_japan_2025,135362,49,10,1,0,1,288,11,-525.2909968861829,286.0
20260318,china_japan_seafood_2023,135362,49,10,1,0,1,288,17,-525.2909968861829,286.0
20260318,india_pakistan_2025,135362,14,4,0,0,0,907,330,-108.23986623889337,33.0
20260318,israel_iran_2025,135362,2368,1382,196,1,852,4338,2098,-111363.8031557762,25197.0
20260318,north_korea,135362,15,12,2,0,6,15,25,-55.33213287026545,49.0
20260318,russia_ukraine_2022,135362,384,167,50,0,53,244,150,-6317.559543536163,1581.0
20260318,south_china_sea_ph,135362,7,2,2,0,2,84,1,-227.07078433655832,55.0
20260318,taiwan_strait,135362,232,56,13,0,14,27,67,-2283.0324344782866,4113.0
20260318,thailand_cambodia_2025,135362,6,2,0,0,0,42,14,-180.6923403671556,370.0
20260318,us_china_chips_2022,135362,169,34,15,1,10,196,65,-547.6896964224088,1347.0
20260318,us_china_tariffs_2025,135362,342,69,26,1,18,6049,54,-1899.3644394723804,4896.0
20260319,china_japan_2025,131899,62,11,4,0,2,340,53,-1276.3096882011203,948.0
20260319,china_japan_seafood_2023,131899,62,11,4,0,2,340,21,-1276.3096882011203,948.0
20260319,india_pakistan_2025,131899,10,2,0,0,0,719,273,-14.997150962774318,26.0
20260319,israel_iran_2025,131899,2300,1361,247,1,724,3839,2315,-134968.8801985044,28011.0
20260319,north_korea,131899,13,9,1,0,6,19,11,-59.21141025326997,75.0
20260319,russia_ukraine_2022,131899,335,130,40,0,51,170,154,-8810.83240097409,2120.0
20260319,south_china_sea_ph,131899,18,0,0,0,0,50,5,-491.92239125314956,237.0
20260319,taiwan_strait,131899,197,60,16,1,17,11,80,-2891.5122879773844,2106.0
20260319,thailand_cambodia_2025,131899,43,27,0,0,25,118,22,-879.2481383878297,300.0
20260319,us_china_chips_2022,131899,120,32,14,1,12,220,45,-2581.7768669982697,1554.0
20260319,us_china_tariffs_2025,131899,265,71,27,2,27,6073,50,-4678.6306482163045,3218.0
20260320,china_japan_2025,116574,47,7,0,0,2,353,42,-268.33852498862643,251.0
20260320,china_japan_seafood_2023,116574,47,7,0,0,2,353,11,-268.33852498862643,251.0
20260320,india_pakistan_2025,116574,22,11,0,0,1,631,205,-155.44946896372994,63.0
20260320,israel_iran_2025,116574,1831,995,155,0,551,3417,1714,-85156.00079037441,19045.0
20260320,north_korea,116574,19,10,2,0,4,26,27,-150.32542854262059,101.0
20260320,russia_ukraine_2022,116574,326,114,25,0,47,196,141,-11075.601649279657,2931.0
20260320,south_china_sea_ph,116574,19,2,0,0,2,71,7,-50.39024905401179,56.0
20260320,taiwan_strait,116574,167,41,14,0,18,28,52,-2355.130225509988,1328.0
20260320,thailand_cambodia_2025,116574,1,0,0,0,0,61,15,-17.5115207373272,5.0
20260320,us_china_chips_2022,116574,126,33,8,0,9,193,62,-1827.9172320680225,1123.0
20260320,us_china_tariffs_2025,116574,270,65,22,0,23,5831,48,-3429.022490730665,2197.0
20260321,china_japan_2025,71336,10,6,6,0,0,164,6,-179.54383932892753,63.0
20260321,china_japan_seafood_2023,71336,10,6,6,0,0,164,2,-179.54383932892753,63.0
20260321,india_pakistan_2025,71336,11,6,1,0,2,499,76,-27.949376990382277,31.0
20260321,israel_iran_2025,71336,1346,707,116,0,402,2401,1439,-74081.30862744375,17687.0
20260321,north_korea,71336,1,0,0,0,0,7,5,-4.75524475524474,2.0
20260321,russia_ukraine_2022,71336,257,103,15,0,50,153,75,-7301.513190454454,1839.0
20260321,south_china_sea_ph,71336,11,0,0,0,0,52,4,-25.778559764841255,33.0
20260321,taiwan_strait,71336,82,27,11,0,7,14,29,-887.9636494174766,392.0
20260321,thailand_cambodia_2025,71336,12,4,0,0,4,28,9,-720.2236644934944,312.0
20260321,us_china_chips_2022,71336,58,8,1,0,3,92,21,-205.9856753552699,329.0
20260321,us_china_tariffs_2025,71336,119,24,7,0,10,3148,20,-557.4968591198216,524.0
20260322,china_japan_2025,58599,8,8,8,0,0,151,3,-99.47982822234319,22.0
20260322,china_japan_seafood_2023,58599,8,8,8,0,0,151,1,-99.47982822234319,22.0
20260322,india_pakistan_2025,58599,36,29,7,0,7,474,110,-666.456907596591,213.0
20260322,israel_iran_2025,58599,1289,779,196,0,411,2617,1254,-119250.98996147045,21742.0
20260322,north_korea,58599,1,0,0,0,0,1,2,9.259259259259201,10.0
20260322,russia_ukraine_2022,58599,242,95,5,0,53,141,64,-7205.166150709332,2109.0
20260322,south_china_sea_ph,58599,9,6,6,0,3,43,4,-55.19672320315645,24.0
20260322,taiwan_strait,58599,89,26,11,0,10,15,35,-2477.3724353227553,1464.0
20260322,thailand_cambodia_2025,58599,3,2,0,0,2,7,11,-48.86493312843297,11.0
20260322,us_china_chips_2022,58599,82,12,2,0,4,86,20,-1432.2485890613834,1281.0
20260322,us_china_tariffs_2025,58599,156,29,8,0,10,2200,12,-3259.6697124210123,2544.0
20260323,china_japan_2025,100882,37,9,4,0,0,211,9,-16.125604510684212,146.0
20260323,china_japan_seafood_2023,100882,37,9,4,0,0,211,9,-16.125604510684212,146.0
20260323,india_pakistan_2025,100882,27,11,7,0,9,662,203,-599.4728630969197,179.0
20260323,israel_iran_2025,100882,1848,926,169,1,435,2861,1706,-91928.57718609154,20001.0
20260323,north_korea,100882,53,16,3,0,8,21,27,-699.1718271614566,617.0
20260323,russia_ukraine_2022,100882,291,139,27,0,93,168,95,-6184.459846481429,1488.0
20260323,south_china_sea_ph,100882,4,0,0,0,0,72,8,-14.649778026782183,16.0
20260323,taiwan_strait,100882,135,34,15,0,18,15,61,-1319.4847295752497,818.0
20260323,thailand_cambodia_2025,100882,7,0,0,0,0,27,14,-108.54815854815853,26.0
20260323,us_china_chips_2022,100882,126,19,10,0,9,132,37,-961.262372271438,711.0
20260323,us_china_tariffs_2025,100882,238,49,22,0,26,4357,33,-1850.3761799419472,1341.0
20260324,china_japan_2025,119066,70,36,4,0,8,290,3,-3085.4696541068674,894.0
20260324,china_japan_seafood_2023,119066,70,36,4,0,8,290,22,-3085.4696541068674,894.0
20260324,india_pakistan_2025,119066,14,12,9,0,10,748,324,-174.33019384173616,51.0
20260324,israel_iran_2025,119066,1814,752,190,0,351,3143,1809,-113037.15349192759,29730.0
20260324,north_korea,119066,65,22,6,0,0,12,48,-4123.082741615522,1538.0
20260324,russia_ukraine_2022,119066,324,170,25,0,100,304,131,-20543.275876693522,3492.0
20260324,south_china_sea_ph,119066,13,5,0,0,0,78,6,49.83667747669782,47.0
20260324,taiwan_strait,119066,148,27,6,0,8,29,60,-1119.0028686972998,743.0
20260324,thailand_cambodia_2025,119066,44,20,3,0,17,70,27,-1183.9933047272618,218.0
20260324,us_china_chips_2022,119066,130,34,16,0,13,208,43,-1315.342886690109,608.0
20260324,us_china_tariffs_2025,119066,248,58,19,0,20,5623,27,-2058.346990027927,1140.0
20260325,china_japan_2025,123713,115,76,11,0,10,315,5,-5514.7075144059645,1191.0
20260325,china_japan_seafood_2023,123713,115,76,11,0,10,315,10,-5514.7075144059645,1191.0
20260325,india_pakistan_2025,123713,39,18,9,0,9,727,306,-962.2884895909452,181.0
20260325,israel_iran_2025,123713,2068,861,165,2,453,2908,1907,-110931.04784218039,33273.0
20260325,north_korea,123713,46,13,1,0,2,19,53,-276.7379219552453,519.0
20260325,russia_ukraine_2022,123713,444,245,42,0,184,360,148,-36891.82727615209,5326.0
20260325,south_china_sea_ph,123713,16,0,0,0,0,66,8,-181.13274170729707,67.0
20260325,taiwan_strait,123713,208,49,11,0,15,35,74,-5696.910386155477,2240.0
20260325,thailand_cambodia_2025,123713,33,18,1,0,16,58,35,-359.50655715600135,135.0
20260325,us_china_chips_2022,123713,183,38,25,0,13,205,37,-4972.005168238672,2189.0
20260325,us_china_tariffs_2025,123713,328,75,29,0,26,5952,30,-8502.088885174766,3565.0
20260326,china_japan_2025,122103,64,35,5,0,12,306,2,-1101.268495721601,329.0
20260326,china_japan_seafood_2023,122103,64,35,5,0,12,306,8,-1101.268495721601,329.0
20260326,india_pakistan_2025,122103,48,22,1,0,16,748,288,-1888.1389644191922,384.0
20260326,israel_iran_2025,122103,1939,935,155,0,516,2881,1912,-111698.80711242005,27336.0
20260326,north_korea,122103,28,5,0,0,1,13,50,70.7542652756295,150.0
20260326,russia_ukraine_2022,122103,458,185,42,0,110,299,196,-23593.377014898204,5355.0
20260326,south_china_sea_ph,122103,26,16,6,0,2,117,5,-693.1181708535223,241.0
20260326,taiwan_strait,122103,242,74,41,0,22,56,57,-3209.500688492408,1366.0
20260326,thailand_cambodia_2025,122103,20,4,0,0,0,57,27,-268.45265312186956,80.0
20260326,us_china_chips_2022,122103,232,56,35,0,15,192,41,-4765.300144103703,1530.0
20260326,us_china_tariffs_2025,122103,422,100,52,0,25,5920,50,-7265.526106063409,2663.0
20260327,china_japan_2025,113765,55,29,9,0,5,314,2,-566.9000199613273,271.0
20260327,china_japan_seafood_2023,113765,55,29,9,0,5,314,9,-566.9000199613273,271.0
20260327,india_pakistan_2025,113765,18,5,2,0,2,631,196,-441.30505884027934,102.0
20260327,israel_iran_2025,113765,1491,764,153,0,462,2523,1582,-69727.05595642321,16101.0
20260327,north_korea,113765,24,6,2,0,3,16,27,38.132964920939,70.0
20260327,russia_ukraine_2022,113765,394,160,35,1,81,192,173,-9843.43924239797,2458.0
20260327,south_china_sea_ph,113765,35,15,3,0,4,100,6,-465.2846932741019,153.0
20260327,taiwan_strait,113765,162,51,12,0,14,49,52,-6609.86925353446,1573.0
20260327,thailand_cambodia_2025,113765,20,3,0,0,0,51,11,191.3404164534761,89.0
20260327,us_china_chips_2022,113765,163,36,22,0,14,225,51,-4997.170283210251,1672.0
20260327,us_china_tariffs_2025,113765,285,61,31,0,21,6162,23,-10226.766673799077,2952.0
20260328,china_japan_2025,77524,17,3,2,0,2,160,3,-118.66292227455779,198.0
20260328,china_japan_seafood_2023,77524,17,3,2,0,2,160,3,-118.66292227455779,198.0
20260328,india_pakistan_2025,77524,13,3,0,0,0,611,215,-209.81620424433916,39.0
20260328,israel_iran_2025,77524,1124,622,119,6,331,2396,1139,-56185.147179753374,13261.0
20260328,north_korea,77524,7,0,0,0,0,5,8,24.797860199222754,55.0
20260328,russia_ukraine_2022,77524,194,95,8,0,61,216,121,-5798.47697881802,1517.0
20260328,south_china_sea_ph,77524,25,3,0,0,0,57,4,-56.699879622761294,154.0
20260328,taiwan_strait,77524,128,16,3,0,4,15,37,-1304.6868594231732,1343.0
20260328,thailand_cambodia_2025,77524,22,7,2,0,1,24,12,-372.2164689463112,80.0
20260328,us_china_chips_2022,77524,86,8,4,0,3,107,25,-1238.2256011298114,1120.0
20260328,us_china_tariffs_2025,77524,179,22,7,0,6,3497,20,-1649.8161942368415,1886.0
20260329,china_japan_2025,68512,19,10,4,0,0,171,1,-265.87380161817015,104.0
20260329,china_japan_seafood_2023,68512,19,10,4,0,0,171,3,-265.87380161817015,104.0
20260329,india_pakistan_2025,68512,3,2,0,0,0,540,337,-64.93000608642738,10.0
20260329,israel_iran_2025,68512,1318,822,109,0,470,2681,1150,-81423.63378102695,16914.0
20260329,north_korea,68512,15,3,1,0,0,14,35,-49.68151945160862,53.0
20260329,russia_ukraine_2022,68512,137,72,14,0,44,120,57,-3243.0429077397025,1021.0
20260329,south_china_sea_ph,68512,29,3,3,0,0,78,5,-325.0727232265317,201.0
20260329,taiwan_strait,68512,113,32,9,0,21,15,22,-1465.9699859574048,610.0
20260329,thailand_cambodia_2025,68512,9,0,0,0,0,16,5,188.7955182072831,40.0
20260329,us_china_chips_2022,68512,79,9,3,0,7,93,13,-1159.8192565987529,476.0
20260329,us_china_tariffs_2025,68512,171,37,12,0,26,2576,16,-1842.4281067200698,870.0
20260330,china_japan_2025,112958,58,38,21,0,6,219,4,-765.5596923242736,277.0
20260330,china_japan_seafood_2023,112958,58,38,21,0,6,219,10,-765.5596923242736,277.0
20260330,india_pakistan_2025,112958,18,9,5,0,7,960,312,-496.0675877640099,147.0
20260330,israel_iran_2025,112958,1601,795,144,0,464,3502,1705,-92018.88288127346,25364.0
20260330,north_korea,112958,32,7,0,0,2,14,40,-650.620293220191,373.0
20260330,russia_ukraine_2022,112958,287,108,21,1,58,212,92,-8186.239769518734,2042.0
20260330,south_china_sea_ph,112958,38,9,1,0,6,81,8,-16.00551856477863,289.0
20260330,taiwan_strait,112958,233,27,4,0,13,21,89,-150.08262459733442,1611.0
20260330,thailand_cambodia_2025,112958,19,3,1,0,3,49,16,-21.072652488203317,50.0
20260330,us_china_chips_2022,112958,125,31,15,0,17,154,29,-1308.3311199522918,791.0
20260330,us_china_tariffs_2025,112958,244,50,18,0,29,5023,21,-1799.632564695158,1622.0
20260331,china_japan_2025,120412,27,17,4,0,1,286,5,-764.5337052583471,161.0
20260331,china_japan_seafood_2023,120412,27,17,4,0,1,286,15,-764.5337052583471,161.0
20260331,india_pakistan_2025,120412,19,7,2,0,2,749,238,-250.16041962388172,107.0
20260331,israel_iran_2025,120412,1369,684,141,0,386,2960,1510,-64118.302131204335,16704.0
20260331,north_korea,120412,53,19,2,0,5,8,12,-325.1232021768644,214.0
20260331,russia_ukraine_2022,120412,341,137,23,0,83,216,108,-12424.976135488225,2729.0
20260331,south_china_sea_ph,120412,28,14,4,0,5,63,4,-132.24537186900886,132.0
20260331,taiwan_strait,120412,178,43,22,0,12,33,57,-1413.2059377567698,1001.0
20260331,thailand_cambodia_2025,120412,30,14,0,0,12,41,9,-1278.936150012695,589.0
20260331,us_china_chips_2022,120412,134,40,9,0,7,194,33,-1332.0073565317714,721.0
20260331,us_china_tariffs_2025,120412,276,77,27,0,19,5810,35,-2210.979641532389,1470.0
20260401,china_japan_2025,123481,32,15,4,0,8,365,3,-2045.7259855718235,715.0
20260401,china_japan_seafood_2023,123481,32,15,4,0,8,365,11,-2045.7259855718235,715.0
20260401,india_pakistan_2025,123481,9,8,0,0,4,714,230,-102.52023105849689,23.0
20260401,israel_iran_2025,123481,1495,733,143,0,394,2613,1669,-93219.35367164359,21611.0
20260401,north_korea,123481,23,6,2,0,0,14,20,-89.90715511248534,61.0
20260401,russia_ukraine_2022,123481,379,159,27,0,82,252,134,-7502.227574498176,2268.0
20260401,south_china_sea_ph,123481,15,4,0,0,0,51,3,44.033883298845424,98.0
20260401,taiwan_strait,123481,213,50,17,0,22,34,59,-1200.287441923347,1948.0
20260401,thailand_cambodia_2025,123481,21,21,1,0,20,83,27,-210.22688709025937,155.0
20260401,us_china_chips_2022,123481,132,28,17,2,15,260,39,-129.31206508175848,1181.0
20260401,us_china_tariffs_2025,123481,304,60,32,2,25,5943,31,-934.1191959969301,2707.0
20260402,china_japan_2025,113383,28,2,0,0,1,263,3,-1222.355910834875,302.0
20260402,china_japan_seafood_2023,113383,28,2,0,0,1,263,13,-1222.355910834875,302.0
20260402,india_pakistan_2025,113383,11,8,3,0,4,770,237,-164.49142237570152,24.0
20260402,israel_iran_2025,113383,1310,606,133,2,276,2175,1526,-60954.47078718759,16433.0
20260402,north_korea,113383,10,3,0,0,0,10,10,-202.22711906871282,44.0
20260402,russia_ukraine_2022,113383,265,117,22,0,51,189,90,-5895.252288171203,1348.0
20260402,south_china_sea_ph,113383,22,10,0,0,0,46,11,-162.82512960802828,76.0
20260402,taiwan_strait,113383,183,60,25,0,15,28,60,-385.36518915745825,2034.0
20260402,thailand_cambodia_2025,113383,5,1,1,0,0,45,14,28.047161172161175,7.0
20260402,us_china_chips_2022,113383,168,49,19,0,10,199,42,-2514.867667434648,2315.0
20260402,us_china_tariffs_2025,113383,310,96,44,0,18,5645,86,-2495.819940995626,4082.0
20260403,china_japan_2025,94378,10,3,2,0,1,213,3,-66.00006911029375,49.0
20260403,china_japan_seafood_2023,94378,10,3,2,0,1,213,10,-66.00006911029375,49.0
20260403,india_pakistan_2025,94378,27,20,7,0,6,690,229,-1256.242043986478,158.0
20260403,israel_iran_2025,94378,1203,564,102,2,320,2552,1451,-48912.779581214294,13818.0
20260403,north_korea,94378,9,2,0,0,2,15,12,-17.496361601999244,40.0
20260403,russia_ukraine_2022,94378,250,123,19,0,79,277,117,-18422.74469164571,3125.0
20260403,south_china_sea_ph,94378,11,1,0,0,0,35,4,-101.46150681486886,33.0
20260403,taiwan_strait,94378,154,36,13,0,13,16,37,-3556.2284443389244,2678.0
20260403,thailand_cambodia_2025,94378,5,2,0,0,2,58,17,-138.21132214641352,16.0
20260403,us_china_chips_2022,94378,162,55,26,0,17,144,28,-2538.8386790769027,2522.0
20260403,us_china_tariffs_2025,94378,282,87,37,0,28,5244,85,-4713.43832841939,4847.0
20260404,china_japan_2025,62289,8,4,2,0,2,151,1,-104.7068211104773,31.0
20260404,china_japan_seafood_2023,62289,8,4,2,0,2,151,5,-104.7068211104773,31.0
20260404,india_pakistan_2025,62289,31,18,11,0,7,550,187,-677.4764593001245,294.0
20260404,israel_iran_2025,62289,1058,594,124,0,396,2399,1218,-67559.2235546401,13857.0
20260404,north_korea,62289,7,5,1,0,5,8,1,-28.52367072345239,11.0
20260404,russia_ukraine_2022,62289,266,131,13,0,99,216,99,-10551.035791093242,2217.0
20260404,south_china_sea_ph,62289,3,0,0,0,0,52,1,28.7356321839082,20.0
20260404,taiwan_strait,62289,93,14,6,0,6,12,29,-1350.9303525862713,758.0
20260404,thailand_cambodia_2025,62289,0,0,0,0,0,19,4,0.0,0.0
20260404,us_china_chips_2022,62289,129,36,18,0,15,103,20,-1048.4063785648325,819.0
20260404,us_china_tariffs_2025,62289,194,48,22,0,21,3013,26,-1684.8615271862357,1259.0
20260405,china_japan_2025,56140,7,3,3,0,1,98,3,-20.02084236281587,21.0
20260405,china_japan_seafood_2023,56140,7,3,3,0,1,98,1,-20.02084236281587,21.0
20260405,india_pakistan_2025,56140,27,16,15,0,4,508,146,-801.4469941821972,254.0
20260405,israel_iran_2025,56140,1176,639,155,0,380,2480,1397,-38083.70641153058,10029.0
20260405,north_korea,56140,5,5,2,0,2,8,3,-69.99232360533124,29.0
20260405,russia_ukraine_2022,56140,193,61,4,0,50,121,80,-8907.565312304483,2165.0
20260405,south_china_sea_ph,56140,12,6,0,0,1,89,1,-184.30742801322512,59.0
20260405,taiwan_strait,56140,77,19,9,0,1,11,24,-475.3561891699519,516.0
20260405,thailand_cambodia_2025,56140,4,4,0,0,0,20,9,-51.2042897327708,20.0
20260405,us_china_chips_2022,56140,77,21,15,0,11,78,11,-613.1763087577704,316.0
20260405,us_china_tariffs_2025,56140,127,36,20,0,12,2180,15,-766.7258174540613,511.0
20260406,china_japan_2025,87991,7,1,0,0,0,186,2,-32.8278370643772,26.0
20260406,china_japan_seafood_2023,87991,7,1,0,0,0,186,6,-32.8278370643772,26.0
20260406,india_pakistan_2025,87991,87,47,26,0,1,749,230,-2484.6187627286986,513.0
20260406,israel_iran_2025,87991,1730,926,214,0,524,3016,1869,-114062.24137571448,24750.0
20260406,north_korea,87991,40,10,4,0,1,12,42,-1360.9627000698028,372.0
20260406,russia_ukraine_2022,87991,285,163,20,1,84,190,120,-34385.79550552035,5597.0
20260406,south_china_sea_ph,87991,10,1,1,0,0,52,8,-181.92415693305557,35.0
20260406,taiwan_strait,87991,118,26,8,0,8,9,47,-1715.5652087345345,899.0
20260406,thailand_cambodia_2025,87991,6,3,0,0,0,26,13,19.459459459459502,11.0
